Age,Gender,Experience,Industry,FamilyStatus,Location,InterpersonalRelationships,Commuting,WorkEfficiency,Housework,FamilyTime,Sleep,SocialIsolation,EconomicResources,RemoteWorkCompatability,Motivation,PhysicalEnvironment,Wellbeing,MentalHealth,PhysicalHealth,Sociability,ManagingRole,RemoteWorkExtent,RemoteWorkSupport,Productivity
64,Male,3,Other Services,Couple with no dependent children,Metro,1,-1.0,-4.0,3.0,0.0,2.0,2,2,2,2,2,2,1,1,3,No,1,2,1
32,Male,3,"Transport, Postal and Warehousing",Couple with no dependent children,Metro,2,-2.0,0.0,2.0,0.0,0.0,2,2,2,2,2,2,2,3,3,Yes,2,2,2
22,Female,2,Financial and Insurance,Single person,Metro,3,-1.0,-3.0,1.0,1.0,2.0,2,2,2,2,3,2,3,3,3,No,1,2,1
58,Male,3,Information Media and Telecommunications,Single person,Metro,1,-2.0,2.0,0.0,0.0,0.0,1,3,1,1,1,2,2,3,2,No,3,3,2
35,Female,3,Health Care and Social Assistance,Couple with no dependent children,Metro,3,-2.5,0.5,0.0,2.0,0.0,1,1,1,1,1,1,3,3,1,Yes,1,2,3
34,Female,3,Financial and Insurance,Couple with dependent children,Metro,1,-2.5,0.0,1.0,2.0,-0.5,3,3,1,1,3,1,2,1,2,No,3,3,2
41,Female,3,Administrative and Support,Couple with no dependent children,Metro,2,-2.0,0.0,1.0,1.0,0.0,2,2,2,2,1,2,1,2,3,Yes,1,2,2
29,Male,3,Wholesale Trade,Other one family household,Metro,1,-1.5,0.5,0.0,0.5,0.5,2,2,1,2,2,1,3,3,2,No,3,3,3
38,Female,1,Financial and Insurance,Couple with no dependent children,Metro,1,-2.5,0.0,0.0,2.5,0.0,3,1,2,1,3,3,3,3,3,No,3,3,3
50,Female,2,Financial and Insurance,Couple with dependent children,Metro,1,-2.0,2.0,0.0,0.0,0.0,2,1,1,2,1,3,3,3,3,Yes,1,2,3
48,Female,3,Other Services,Couple with dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,3,3,3,Yes,3,2,3
54,Female,3,"Professional, Scientific and Technical",Couple with no dependent children,Regional,2,-3.0,2.0,1.0,0.0,0.0,2,2,2,2,2,2,3,1,2,No,3,3,3
39,Male,2,Retail Trade,Couple with no dependent children,Metro,1,-1.0,0.0,0.0,1.0,0.0,2,1,2,2,3,3,2,1,3,No,3,3,2
44,Female,3,"Professional, Scientific and Technical",Single person,Regional,3,-3.0,3.0,0.0,0.0,0.0,2,2,2,1,2,2,2,3,2,No,3,2,2
55,Female,2,"Professional, Scientific and Technical",One parent family with dependent children,Metro,1,-3.0,2.0,1.0,0.0,0.0,1,1,1,1,1,1,2,2,2,No,3,3,3
39,Female,2,Information Media and Telecommunications,Couple with dependent children,Metro,3,1.0,0.0,-1.0,0.0,0.0,2,2,2,2,1,3,1,2,3,Yes,1,2,1
45,Female,3,Administrative and Support,Single person,Metro,1,-3.0,0.0,-2.0,6.0,-1.0,1,1,3,2,1,2,3,1,3,No,1,2,2
50,Female,3,"Professional, Scientific and Technical",Couple with no dependent children,Metro,2,-4.0,0.0,0.0,1.0,3.0,2,1,1,3,1,1,3,1,3,Yes,3,3,2
45,Male,3,Wholesale Trade,Group household,Metro,2,0.0,0.0,1.5,-1.0,-0.5,2,2,1,1,1,1,3,3,1,Yes,3,3,3
24,Male,2,Administrative and Support,Couple with no dependent children,Metro,3,1.0,1.0,0.0,-2.0,0.0,3,3,3,3,3,3,3,3,3,Yes,1,3,2
32,Male,2,Education and Training,Single person,Metro,3,0.0,0.0,2.0,0.0,-2.0,3,3,2,3,2,3,1,1,2,No,1,3,3
50,Female,3,Education and Training,Couple with dependent children,Metro,1,-1.0,-4.0,1.0,2.0,2.0,1,1,3,2,2,2,3,2,2,No,3,2,2
24,Male,2,Information Media and Telecommunications,Couple with dependent children,Metro,3,-1.0,0.0,1.0,-1.0,1.0,3,3,3,3,3,3,3,3,3,Yes,3,3,2
52,Male,3,Manufacturing,Couple with dependent children,Metro,1,-1.5,0.5,0.0,1.0,0.0,1,2,1,2,1,1,2,3,2,No,2,2,2
21,Male,2,Education and Training,Group household,Metro,2,-1.5,-1.0,1.5,0.0,1.0,2,2,2,2,2,1,2,3,3,No,1,2,2
30,Female,3,Education and Training,Couple with dependent children,Regional,2,-1.0,0.0,-1.0,1.5,0.5,1,1,1,3,3,1,3,3,3,No,1,1,3
63,Female,3,Financial and Insurance,Couple with no dependent children,Metro,1,-2.0,1.0,0.0,1.0,0.0,2,2,2,3,2,3,3,3,2,No,3,3,3
55,Male,1,Information Media and Telecommunications,Couple with dependent children,Metro,2,1.0,4.0,-1.0,-2.0,-2.0,2,2,2,2,2,2,3,2,2,Yes,3,2,3
44,Female,3,Public Administration and Safety,Single person,Regional,2,-2.0,0.0,0.0,1.0,1.0,2,2,2,2,2,2,3,3,1,No,1,1,3
21,Female,1,Health Care and Social Assistance,Multiple family household,Regional,3,0.0,0.0,-1.0,-1.0,2.0,3,3,2,2,2,2,2,3,1,Yes,2,3,3
27,Female,2,Manufacturing,Couple with no dependent children,Metro,1,0.0,0.0,0.0,0.0,0.0,2,2,2,1,1,1,3,3,3,No,1,2,3
58,Male,3,Wholesale Trade,Couple with no dependent children,Regional,1,-3.0,3.0,0.0,0.0,0.0,2,2,2,2,2,2,3,3,2,No,2,2,3
49,Male,2,Accommodation and Food,Couple with dependent children,Regional,3,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,3,3,3,Yes,3,3,3
35,Male,2,Retail Trade,Couple with dependent children,Metro,1,-1.5,-1.0,0.0,2.5,0.0,2,3,1,2,2,2,3,1,3,No,3,2,3
30,Male,2,Retail Trade,Couple with no dependent children,Metro,2,-2.0,0.0,0.0,2.0,0.0,2,2,1,3,3,3,3,3,3,No,3,2,3
47,Male,3,Public Administration and Safety,Couple with dependent children,Regional,3,-1.0,0.0,0.0,-0.5,1.5,2,2,2,2,2,2,3,2,3,Yes,1,2,2
54,Female,2,Public Administration and Safety,Couple with no dependent children,Regional,3,-3.0,1.0,1.0,1.0,0.0,2,3,2,2,2,2,3,3,1,Yes,1,1,2
58,Female,3,Other Services,Couple with dependent children,Regional,2,0.0,0.0,1.0,-1.0,0.0,2,2,2,2,2,2,3,3,2,No,2,2,2
34,Female,2,"Rental, Hiring and Real Estate",Couple with dependent children,Metro,3,1.0,0.0,0.0,-1.0,0.0,2,3,3,3,2,3,3,3,3,Yes,1,2,3
36,Male,3,Information Media and Telecommunications,Couple with dependent children,Metro,3,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,Yes,1,3,1
56,Female,3,Financial and Insurance,Couple with no dependent children,Metro,2,0.0,0.5,1.0,-1.5,0.0,1,1,1,3,3,3,3,3,2,No,3,3,3
28,Female,2,Education and Training,Couple with no dependent children,Metro,2,-2.5,0.0,1.0,1.0,0.5,2,3,2,3,2,3,3,3,2,No,1,3,2
31,Male,3,Administrative and Support,Couple with dependent children,Regional,3,1.0,0.0,-1.0,0.0,0.0,3,3,3,3,3,3,3,3,3,Yes,2,3,3
61,Female,3,Health Care and Social Assistance,Couple with no dependent children,Metro,1,-1.0,-2.0,0.0,3.0,0.0,2,3,2,2,2,2,2,2,2,No,1,2,2
47,Female,3,Education and Training,Couple with no dependent children,Metro,1,-2.0,0.0,1.0,1.0,0.0,2,2,2,2,1,1,1,1,3,No,1,2,1
52,Female,3,Other Services,Single person,Metro,2,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,2,2,2,No,3,2,2
45,Female,2,Financial and Insurance,Couple with no dependent children,Metro,1,-3.0,1.0,0.0,2.0,0.0,2,3,1,3,1,3,3,3,2,No,2,3,3
32,Female,2,Administrative and Support,Group household,Metro,3,-1.0,0.0,0.0,0.0,1.0,2,2,1,3,1,2,3,3,2,No,3,2,3
33,Male,2,Financial and Insurance,Couple with no dependent children,Metro,3,-0.5,0.5,0.5,-1.0,0.5,2,2,2,2,2,2,1,1,3,Yes,2,2,2
26,Male,2,"Professional, Scientific and Technical",Group household,Metro,3,-1.0,1.0,0.0,0.0,0.0,2,2,3,3,2,3,3,2,2,No,2,2,2
60,Female,2,Accommodation and Food,Couple with no dependent children,Metro,2,-3.0,3.0,0.0,0.0,0.0,1,1,2,1,1,2,1,1,3,No,1,2,2
64,Female,1,Education and Training,Couple with no dependent children,Metro,3,-1.0,-1.0,0.0,2.0,0.0,1,1,1,2,2,3,3,3,2,No,3,3,2
33,Female,3,Arts and Recreation,Couple with no dependent children,Metro,3,-2.5,0.0,0.0,0.5,2.0,2,2,2,2,2,2,3,3,2,No,3,3,3
25,Female,2,"Rental, Hiring and Real Estate",Multiple family household,Regional,2,-0.5,0.0,-1.0,0.5,1.0,1,1,2,1,1,1,2,2,2,No,2,2,3
31,Female,2,Education and Training,Group household,Regional,1,-6.0,1.0,0.0,3.0,2.0,1,3,1,2,1,3,3,1,2,No,3,3,3
48,Female,2,"Professional, Scientific and Technical",Couple with no dependent children,Metro,1,-2.0,0.0,0.5,1.5,0.0,3,2,1,2,3,2,3,1,2,No,3,3,2
64,Female,3,Education and Training,Couple with no dependent children,Metro,2,-1.0,0.0,1.0,0.0,0.0,1,1,1,1,1,2,1,1,2,No,2,2,2
28,Male,2,Information Media and Telecommunications,Multiple family household,Metro,2,-2.5,0.0,0.0,1.5,1.0,1,1,1,1,1,1,2,2,2,No,3,2,2
48,Female,3,Other Services,Single person,Metro,2,-0.5,1.0,-2.0,1.5,0.0,3,2,2,2,3,3,1,1,3,No,2,2,2
43,Female,3,Education and Training,Single person,Metro,2,-0.5,0.5,0.0,0.0,0.0,1,1,2,1,1,1,3,3,2,No,1,2,3
54,Female,2,Administrative and Support,Couple with dependent children,Metro,3,-3.0,-4.0,2.0,5.0,0.0,2,2,2,2,2,3,1,1,3,Yes,1,1,2
48,Female,2,Public Administration and Safety,Couple with dependent children,Regional,2,-2.5,0.0,0.0,2.5,0.0,1,1,1,1,1,1,3,3,2,Yes,1,2,2
22,Male,3,Financial and Insurance,Couple with no dependent children,Metro,2,1.0,1.0,0.0,-2.0,0.0,2,2,2,2,2,2,2,2,2,No,2,2,2
56,Female,3,Other Services,Couple with dependent children,Metro,1,-2.0,0.0,0.0,2.0,0.0,2,2,2,2,2,3,2,2,3,Yes,1,2,3
38,Female,2,Arts and Recreation,Single person,Metro,1,-3.0,0.0,1.0,1.0,1.0,1,1,2,2,2,2,2,2,2,Yes,2,2,2
33,Male,2,"Professional, Scientific and Technical",Group household,Metro,1,-4.0,1.0,0.0,1.0,2.0,1,2,2,2,1,2,3,1,3,Yes,3,3,3
48,Female,2,Financial and Insurance,Couple with dependent children,Metro,1,-0.5,0.5,0.0,0.0,0.0,1,1,1,1,1,2,3,2,3,Yes,2,3,2
53,Female,3,Health Care and Social Assistance,One parent family with dependent children,Metro,1,-4.0,0.0,1.0,1.0,2.0,3,3,1,1,1,3,3,3,2,Yes,3,3,3
50,Female,3,Other Services,Single person,Metro,2,-2.0,2.0,0.0,0.0,0.0,1,2,1,2,1,1,2,2,2,Yes,2,1,2
53,Female,3,Other Services,Multiple family household,Metro,1,-1.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,3,2,3,No,3,2,2
30,Female,2,Other Services,Single person,Metro,2,0.0,-2.0,0.0,2.0,0.0,2,2,2,2,2,2,2,3,3,Yes,1,2,3
64,Female,3,Accommodation and Food,Couple with no dependent children,Regional,1,0.0,0.0,2.0,-2.0,0.0,1,1,1,1,1,1,1,1,1,No,1,2,3
43,Female,3,Financial and Insurance,Single person,Metro,1,-1.0,1.0,-1.0,1.0,0.0,1,1,1,1,1,1,3,3,1,Yes,2,3,2
31,Female,3,Public Administration and Safety,Group household,Metro,2,-3.0,0.0,0.0,1.5,1.5,2,1,2,2,2,2,3,3,1,No,3,2,3
60,Female,3,Administrative and Support,Couple with no dependent children,Metro,1,-2.0,1.0,-1.0,2.0,0.0,2,2,2,2,2,2,3,3,3,No,2,2,3
28,Male,2,Information Media and Telecommunications,Group household,Metro,1,-2.0,0.0,0.0,2.0,0.0,1,1,1,1,1,1,3,2,3,No,3,3,2
19,Female,2,Health Care and Social Assistance,Multiple family household,Regional,1,-0.5,-4.0,5.5,0.0,-1.0,1,1,1,1,1,1,2,2,2,No,1,2,1
57,Female,2,Financial and Insurance,Single person,Metro,1,-2.0,1.0,0.0,1.0,0.0,2,3,2,2,2,2,3,3,3,No,3,3,2
32,Male,1,"Professional, Scientific and Technical",Single person,Metro,3,-2.0,0.5,0.0,1.5,0.0,2,2,2,2,1,2,2,3,3,Yes,2,2,2
26,Male,1,Retail Trade,Group household,Metro,1,-1.5,-2.0,1.0,1.5,1.0,2,2,1,2,2,2,2,1,2,No,2,3,2
35,Male,3,Retail Trade,Single person,Metro,3,-0.5,-1.5,-1.0,3.0,0.0,2,2,2,2,1,1,3,2,2,Yes,1,1,2
38,Female,3,"Professional, Scientific and Technical",Couple with dependent children,Metro,2,-0.5,1.0,-1.0,0.5,0.0,2,2,2,3,3,2,2,2,3,Yes,2,2,2
34,Male,3,Construction,One parent family with dependent children,Regional,3,-1.0,-2.0,0.0,3.0,0.0,3,2,2,3,3,2,1,1,3,Yes,3,3,1
46,Male,2,Education and Training,Couple with dependent children,Metro,3,2.0,0.0,-1.0,0.0,-1.0,2,2,1,2,1,2,1,2,3,Yes,1,2,1
35,Male,3,Manufacturing,Group household,Metro,2,-1.5,0.0,0.0,1.5,0.0,3,1,2,2,1,1,2,3,2,No,2,2,2
25,Female,2,Information Media and Telecommunications,Other one family household,Metro,1,-2.0,0.0,2.0,-1.0,1.0,3,1,1,2,2,2,3,1,3,Yes,2,3,2
29,Male,2,Financial and Insurance,Single person,Metro,1,0.0,0.0,1.0,0.0,-1.0,2,3,2,2,2,2,3,2,2,Yes,3,3,1
58,Female,3,Other Services,Couple with no dependent children,Metro,1,0.0,-1.0,1.0,0.0,0.0,1,1,2,2,1,2,2,2,2,No,1,2,2
41,Female,3,"Professional, Scientific and Technical",Couple with dependent children,Metro,1,-2.5,0.0,0.0,1.5,1.0,1,1,1,2,1,1,2,1,3,Yes,3,3,2
60,Female,3,Education and Training,Single person,Metro,2,-1.0,1.0,0.0,0.0,0.0,2,1,1,2,1,1,2,2,3,No,1,2,2
51,Female,2,"Professional, Scientific and Technical",Single person,Metro,2,-1.0,0.0,0.0,0.0,1.0,2,3,2,1,1,1,3,1,2,Yes,1,2,3
39,Female,2,Public Administration and Safety,Other one family household,Metro,1,-2.0,2.0,3.0,-3.0,0.0,2,2,2,2,2,2,2,2,2,No,3,3,3
45,Female,2,Arts and Recreation,Couple with dependent children,Metro,1,0.0,0.0,-0.5,0.5,0.0,2,2,2,2,2,2,3,2,3,No,3,3,3
57,Male,1,Retail Trade,Couple with no dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,3,3,1,No,3,3,3
27,Male,3,Health Care and Social Assistance,Single person,Regional,2,-1.5,0.0,1.0,2.0,-1.5,1,1,1,1,1,1,1,2,3,No,1,2,1
59,Female,1,"Transport, Postal and Warehousing",Single person,Metro,1,-2.5,0.5,0.0,2.0,0.0,2,2,2,2,2,3,2,3,3,No,3,2,2
34,Male,2,"Rental, Hiring and Real Estate",Couple with no dependent children,Metro,1,-1.5,0.0,0.0,1.5,0.0,2,2,1,1,3,2,3,3,3,No,2,2,2
41,Female,3,Financial and Insurance,Single person,Metro,1,-2.0,4.0,-2.0,-1.0,1.0,2,1,2,2,2,2,3,2,3,Yes,3,3,3
42,Female,2,"Professional, Scientific and Technical",Single person,Metro,1,-1.4,0.0,0.0,1.3899999999999997,0.0,2,2,2,1,1,3,3,1,2,No,3,2,2
61,Female,3,Education and Training,Couple with no dependent children,Metro,3,-1.5,0.0,0.0,1.5,0.0,1,2,1,1,2,2,1,1,3,No,1,1,1
30,Male,2,"Professional, Scientific and Technical",Single person,Metro,3,-2.5,1.0,1.0,0.5,0.0,2,2,2,1,1,1,2,3,3,No,1,2,2
47,Female,1,Education and Training,Couple with dependent children,Metro,2,-2.0,0.0,0.0,2.0,0.0,1,1,1,2,1,2,3,3,3,No,2,3,3
30,Male,3,Information Media and Telecommunications,Other one family household,Metro,2,0.0,0.0,1.0,-1.0,0.0,2,2,2,2,2,2,3,3,3,No,3,2,2
24,Female,1,Financial and Insurance,Couple with no dependent children,Metro,2,-3.0,0.5,1.0,1.0,0.5,2,1,1,2,1,1,1,1,3,No,3,3,2
36,Female,3,Education and Training,Group household,Regional,2,-1.5,0.0,0.0,1.0,0.5,2,3,2,3,2,3,2,3,3,No,1,1,2
41,Female,2,Administrative and Support,Single person,Metro,1,-2.5,2.0,1.0,-1.5,1.0,1,1,1,3,1,1,3,3,2,No,3,3,3
39,Female,2,Other Services,Single person,Metro,1,-2.5,1.0,-0.5,2.0,0.0,1,1,1,2,2,2,3,3,2,Yes,3,3,3
44,Female,3,Education and Training,Single person,Metro,1,0.0,0.0,1.0,-1.0,0.0,1,1,2,1,1,1,2,2,3,Yes,3,2,2
38,Male,2,Financial and Insurance,Couple with dependent children,Metro,1,-1.0,0.0,0.0,2.0,-1.0,1,1,2,2,2,2,2,3,1,No,3,2,3
34,Male,2,Financial and Insurance,Couple with no dependent children,Metro,3,-0.5,0.0,0.5,0.0,0.0,2,2,1,3,1,1,2,3,3,Yes,1,3,3
58,Female,3,Education and Training,Couple with no dependent children,Metro,1,2.0,0.0,0.0,-1.0,-1.0,2,2,2,1,2,2,2,2,2,Yes,2,2,2
39,Female,3,Information Media and Telecommunications,Couple with no dependent children,Metro,1,-1.0,1.0,-3.0,1.0,2.0,2,2,2,2,3,2,3,1,3,No,1,1,2
20,Male,2,Construction,Couple with no dependent children,Metro,3,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,Yes,1,3,3
59,Female,3,Administrative and Support,Couple with no dependent children,Metro,2,-1.0,0.0,0.0,1.0,0.0,2,2,2,2,2,2,2,2,2,No,2,2,3
59,Female,2,Health Care and Social Assistance,Other one family household,Metro,2,-1.0,0.0,0.5,0.5,0.0,1,1,1,3,2,3,3,3,1,No,2,2,2
32,Male,3,"Transport, Postal and Warehousing",Couple with no dependent children,Metro,2,0.0,0.0,1.0,-1.0,0.0,1,1,2,2,2,2,3,1,3,Yes,2,2,3
33,Male,2,Education and Training,Single person,Metro,3,0.0,0.0,0.0,0.0,0.0,1,2,2,2,2,1,1,1,3,No,3,3,3
59,Female,3,Health Care and Social Assistance,Couple with no dependent children,Regional,2,-4.0,1.0,0.0,2.0,1.0,2,2,3,2,2,2,3,1,3,Yes,1,2,2
37,Male,3,Administrative and Support,Couple with dependent children,Metro,1,-1.0,-2.0,1.5,1.5,0.0,2,3,2,3,2,3,3,3,3,Yes,2,3,2
28,Male,1,Financial and Insurance,Couple with dependent children,Metro,2,-1.0,-1.0,-1.0,-1.0,4.0,2,3,2,2,3,2,2,3,3,Yes,2,2,3
32,Female,3,"Professional, Scientific and Technical",Single person,Metro,3,-0.5,1.0,1.0,-1.5,0.0,2,2,2,2,2,2,2,2,2,Yes,2,2,2
36,Male,2,"Professional, Scientific and Technical",Couple with dependent children,Metro,2,-2.0,1.0,0.0,1.0,0.0,3,3,3,2,3,3,3,3,3,No,3,3,3
40,Female,3,Financial and Insurance,Couple with dependent children,Metro,3,-0.5,-2.0,2.0,0.5,0.0,3,3,2,2,2,2,3,3,3,Yes,3,2,2
36,Female,1,Education and Training,Couple with dependent children,Regional,2,-4.0,1.0,1.0,4.0,-2.0,3,3,3,3,3,3,3,3,3,Yes,1,2,3
29,Female,2,Financial and Insurance,One parent family with dependent children,Regional,3,0.0,0.0,1.0,-1.0,0.0,2,2,3,3,2,3,1,1,3,No,1,2,1
64,Female,3,Education and Training,Couple with no dependent children,Regional,3,-3.0,4.0,-2.5,1.5,0.0,2,2,2,3,2,3,3,3,2,No,1,1,2
47,Female,3,Construction,Couple with no dependent children,Regional,1,-1.0,0.0,-1.0,2.0,0.0,2,2,2,2,2,2,2,1,3,Yes,1,2,2
62,Female,3,Administrative and Support,Other one family household,Regional,1,-2.0,0.0,1.5,-1.0,1.5,1,2,1,1,1,1,3,3,2,No,1,2,2
53,Female,2,Education and Training,Couple with no dependent children,Metro,2,-3.0,0.0,0.0,3.0,0.0,1,3,1,3,2,3,3,3,2,No,2,2,3
50,Female,3,Public Administration and Safety,Other one family household,Metro,2,-2.15,0.0,0.0,1.61,0.5,1,3,1,3,1,1,3,3,2,No,3,3,3
46,Female,2,"Professional, Scientific and Technical",Single person,Metro,1,-0.5,1.0,0.0,-0.5,0.0,2,1,2,1,1,1,3,1,3,Yes,2,3,2
64,Female,2,"Professional, Scientific and Technical",Couple with no dependent children,Metro,3,0.0,1.0,0.0,0.0,-1.0,2,2,2,2,2,2,2,2,3,Yes,1,2,2
40,Female,3,Other Services,Single person,Metro,1,-2.5,0.0,0.0,2.5,0.0,2,3,2,2,2,2,3,3,2,Yes,3,3,2
40,Female,3,Administrative and Support,Couple with no dependent children,Metro,2,-1.5,0.0,1.0,-0.5,1.0,2,2,2,1,1,1,3,2,2,No,1,1,2
27,Male,3,Financial and Insurance,Couple with no dependent children,Metro,1,-2.0,0.0,0.0,2.0,0.0,2,2,2,2,2,2,3,3,2,No,1,1,3
30,Male,2,Manufacturing,Single person,Metro,2,-1.0,0.0,0.0,0.0,1.0,2,2,2,2,2,2,2,2,2,No,2,2,3
60,Female,2,Financial and Insurance,Couple with no dependent children,Metro,2,-3.0,2.0,0.0,1.0,0.0,2,3,1,3,1,1,3,3,2,No,3,3,3
46,Female,3,Administrative and Support,Single person,Metro,2,-1.5,0.5,0.0,1.0,0.0,2,2,2,2,2,2,2,2,2,No,2,2,2
61,Female,3,"Professional, Scientific and Technical",Single person,Metro,1,0.0,0.0,0.5,-0.5,0.0,2,2,1,2,2,2,3,3,2,No,3,3,2
39,Female,3,Other Services,Couple with dependent children,Metro,2,-1.5,1.0,1.0,-0.5,0.0,1,2,3,2,1,3,2,1,3,No,3,3,2
53,Female,3,Retail Trade,Couple with dependent children,Metro,2,-1.5,-2.0,0.0,3.0,0.5,1,2,2,2,1,1,2,2,2,No,3,3,2
28,Female,1,"Professional, Scientific and Technical",Group household,Metro,2,-3.0,-1.0,2.0,2.0,0.0,1,1,1,3,3,1,3,3,2,No,2,2,3
35,Male,3,Education and Training,Group household,Metro,1,-0.5,-1.0,1.0,0.5,0.0,1,1,1,1,1,1,1,1,3,No,1,1,1
48,Female,3,Administrative and Support,Couple with dependent children,Metro,1,0.0,0.0,0.0,0.0,0.0,2,2,1,2,2,2,2,2,3,No,1,2,1
34,Female,3,Information Media and Telecommunications,Couple with dependent children,Metro,3,-2.0,-1.0,1.0,2.0,0.0,3,2,2,2,2,2,2,2,3,Yes,1,2,3
33,Female,3,"Professional, Scientific and Technical",Couple with no dependent children,Metro,3,-0.5,3.0,-1.0,-1.0,-0.5,2,3,1,2,2,2,1,1,1,No,2,2,2
37,Male,2,Information Media and Telecommunications,Couple with dependent children,Metro,2,-0.5,1.0,-1.0,0.5,0.0,2,2,2,2,2,2,3,3,3,Yes,3,3,2
43,Female,2,Information Media and Telecommunications,Couple with dependent children,Metro,2,-2.5,1.5,0.0,0.0,1.0,2,3,1,2,2,1,3,3,2,No,1,2,2
51,Female,2,Education and Training,Single person,Regional,2,-0.5,0.0,0.0,0.5,0.0,2,2,1,3,2,3,3,3,1,No,3,2,3
47,Male,3,Manufacturing,Couple with dependent children,Metro,2,0.0,0.0,-2.0,2.0,0.0,2,2,2,2,2,2,2,3,3,No,3,2,2
44,Female,3,Education and Training,Couple with dependent children,Metro,2,-1.0,0.0,0.0,1.0,0.0,2,2,2,2,2,2,3,3,2,No,1,2,2
62,Female,3,Information Media and Telecommunications,Group household,Metro,1,-1.0,0.0,-1.0,2.0,0.0,1,1,1,1,1,1,1,1,1,No,1,3,2
50,Female,3,Education and Training,One parent family with dependent children,Metro,3,-3.0,2.0,0.0,1.0,0.0,1,1,1,1,1,1,3,3,3,No,2,3,3
49,Female,2,Education and Training,Couple with dependent children,Metro,1,-3.0,2.0,0.0,1.0,0.0,3,2,3,3,2,3,3,3,2,Yes,3,3,3
22,Female,1,Public Administration and Safety,Single person,Regional,3,-1.5,1.5,0.0,0.5,-0.5,2,2,2,3,3,3,3,2,2,No,1,2,3
37,Female,2,Financial and Insurance,Couple with dependent children,Metro,3,-2.0,0.0,0.0,1.0,1.0,2,2,1,2,1,3,2,1,3,Yes,1,2,1
29,Male,3,Information Media and Telecommunications,Couple with dependent children,Metro,1,2.0,-4.0,3.0,-1.0,0.0,3,3,3,2,3,3,3,3,2,Yes,2,2,3
34,Female,2,Construction,Couple with no dependent children,Metro,3,-2.0,0.0,1.0,1.0,0.0,3,3,3,3,3,3,3,3,1,Yes,3,3,3
34,Female,2,"Professional, Scientific and Technical",Couple with no dependent children,Metro,1,-1.0,0.0,0.0,1.0,0.0,3,3,1,3,3,3,3,3,2,No,3,3,2
48,Female,3,Education and Training,One parent family with dependent children,Metro,2,3.0,0.0,-2.0,-1.0,0.0,2,2,2,2,2,2,2,3,3,No,1,2,3
63,Female,3,Construction,Couple with no dependent children,Regional,2,-1.0,0.0,1.0,0.0,0.0,2,2,3,2,2,2,2,2,3,Yes,1,3,2
26,Male,2,Information Media and Telecommunications,Multiple family household,Metro,2,-1.0,-3.0,0.0,0.0,4.0,2,2,2,2,2,2,2,2,2,No,1,2,3
26,Female,2,Financial and Insurance,Single person,Metro,3,-3.0,3.0,-1.0,1.0,0.0,3,3,3,3,3,3,3,3,3,No,2,3,3
32,Male,2,Financial and Insurance,Group household,Metro,3,-2.0,0.0,-2.0,4.0,0.0,2,2,3,1,3,3,3,3,2,Yes,3,2,3
25,Male,2,Administrative and Support,Single person,Metro,2,-2.5,0.0,0.0,2.5,0.0,2,3,2,2,2,2,1,2,3,No,2,2,1
61,Female,3,Education and Training,Single person,Regional,1,-1.0,4.0,0.0,2.0,-5.0,1,1,2,2,3,3,3,3,3,Yes,1,2,3
33,Male,3,Health Care and Social Assistance,Couple with dependent children,Metro,2,-2.0,0.0,0.0,2.0,0.0,2,2,2,3,2,3,3,3,1,No,1,2,2
24,Female,2,Financial and Insurance,Other one family household,Metro,2,-2.5,2.0,0.0,0.0,0.5,2,2,1,1,2,2,3,1,3,No,3,3,3
33,Female,3,Public Administration and Safety,Couple with dependent children,Regional,3,-2.5,0.0,-0.5,2.0,1.0,2,3,1,2,1,1,2,3,2,No,3,3,2
52,Female,2,"Professional, Scientific and Technical",Other one family household,Metro,3,0.0,0.0,1.0,-1.0,0.0,2,2,2,2,2,3,2,1,1,Yes,2,2,3
47,Female,3,"Transport, Postal and Warehousing",Couple with dependent children,Metro,2,-1.0,1.5,0.0,0.5,-1.0,1,2,2,2,2,2,2,3,3,No,1,3,2
55,Female,3,Health Care and Social Assistance,Couple with no dependent children,Metro,1,-1.0,1.0,0.0,0.0,0.0,1,1,1,2,1,1,2,1,3,No,3,3,3
36,Male,2,Information Media and Telecommunications,Couple with dependent children,Metro,1,-2.5,1.5,0.0,0.0,1.0,2,2,1,3,1,2,1,1,3,Yes,3,3,1
23,Male,1,Accommodation and Food,One parent family with dependent children,Regional,2,-4.0,2.0,2.0,0.0,0.0,2,3,2,3,2,2,1,3,2,Yes,2,2,2
58,Female,2,Information Media and Telecommunications,Single person,Metro,1,-0.4,0.0,-1.6,1.5,0.5,2,2,2,2,2,2,3,3,2,No,2,1,2
27,Female,3,Other Services,Couple with no dependent children,Metro,1,-0.5,0.0,0.5,0.0,0.0,1,1,1,1,1,1,2,2,2,Yes,3,3,2
50,Female,3,Health Care and Social Assistance,Couple with no dependent children,Metro,1,-2.0,1.0,0.0,0.0,1.0,3,3,2,2,3,3,3,1,1,No,3,2,3
